match_id,halftime,minute,GOALS - away,GOALS - home,REDCARDS - away,REDCARDS - home,BALL_POSSESSION - away,BALL_POSSESSION - home,PASSES - away,PASSES - home,SUCCESSFUL_PASSES - away,SUCCESSFUL_PASSES - home,KEY_PASSES - away,KEY_PASSES - home,ATTACKS - away,ATTACKS - home,CORNERS - away,CORNERS - home,PENALTIES - away,PENALTIES - home,SHOTS_TOTAL - away,SHOTS_TOTAL - home,SHOTS_ON_TARGET - away,SHOTS_ON_TARGET - home,DANGEROUS_ATTACKS - away,DANGEROUS_ATTACKS - home,SUBSTITUTIONS - away,SUBSTITUTIONS - home,YELLOWCARDS - away,YELLOWCARDS - home,FOULS - away,FOULS - home,INJURIES - away,INJURIES - home,goal_home_event,goal_away_event,red_home_event,red_away_event
19095232,1st-half,49,1.0,0.0,0.0,0.0,59.0,41.0,237.0,162.0,206.0,136.0,6.0,5.0,32.0,50.0,5.0,1.0,1.0,0.0,8.0,5.0,1.0,1.0,21.0,34.0,0.0,0.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,46,1.0,0.0,0.0,0.0,60.0,40.0,244.0,162.0,213.0,136.0,6.0,5.0,34.0,50.0,5.0,1.0,1.0,0.0,8.0,5.0,2.0,1.0,21.0,34.0,0.0,1.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,47,1.0,0.0,0.0,0.0,60.0,40.0,244.0,162.0,213.0,136.0,6.0,5.0,35.0,51.0,5.0,1.0,1.0,0.0,8.0,5.0,2.0,1.0,22.0,35.0,0.0,1.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,48,1.0,0.0,0.0,0.0,59.0,41.0,252.0,176.0,217.0,147.0,6.0,5.0,35.0,51.0,5.0,1.0,1.0,0.0,8.0,5.0,2.0,1.0,22.0,35.0,0.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,49,1.0,0.0,0.0,0.0,59.0,41.0,263.0,179.0,225.0,150.0,6.0,5.0,38.0,52.0,5.0,1.0,1.0,0.0,8.0,5.0,2.0,1.0,25.0,36.0,0.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,50,1.0,0.0,0.0,0.0,59.0,41.0,263.0,179.0,225.0,150.0,6.0,5.0,38.0,52.0,5.0,1.0,1.0,0.0,8.0,5.0,2.0,1.0,25.0,36.0,0.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,51,1.0,0.0,0.0,0.0,58.0,42.0,266.0,189.0,228.0,158.0,6.0,5.0,39.0,54.0,5.0,1.0,1.0,0.0,10.0,5.0,3.0,1.0,25.0,37.0,0.0,1.0,2.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,52,1.0,0.0,0.0,0.0,58.0,42.0,267.0,191.0,228.0,158.0,7.0,5.0,39.0,55.0,5.0,1.0,1.0,0.0,10.0,5.0,3.0,1.0,25.0,39.0,0.0,1.0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,53,1.0,0.0,0.0,0.0,58.0,42.0,267.0,191.0,228.0,158.0,7.0,5.0,41.0,58.0,5.0,1.0,1.0,0.0,10.0,5.0,3.0,1.0,25.0,39.0,0.0,1.0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,54,1.0,0.0,0.0,0.0,58.0,42.0,283.0,204.0,242.0,168.0,7.0,5.0,41.0,60.0,5.0,1.0,1.0,0.0,10.0,6.0,3.0,1.0,25.0,40.0,0.0,1.0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
